ID,DATE,ACTION,PARAM,USERNAME,FILEPATH,VALID
289771260123532main-566532092,Mon Feb 01 00:13:59 EST 2016,started to upload file,null,etransactiondev,/export/home/pub/etransactiondev/uploads/etransactionenvironment/ABC/rrd/in/WCWT.SMR.XYZ0002.PLSE.INPUT01.LFEP_APOL_D_M_20160201171358.TXT,TRUE
289771260123532main-566532092,null,was not created,null,null,/export/home/pub/etransactiondev/uploads/etransactionenvironment/ABC/rrd/in/WCWT.SMR.XYZ0002.PLSE.INPUT01.LFEP_APOL_D_M_20160201171358.txt,TRUE
289771260123532main-566532092,Mon Feb 01 00:14:00 EST 2016,uploaded file,null,etransactiondev,/export/home/pub/etransactiondev/uploads/etransactionenvironment/ABC/rrd/in/WCWT.SMR.XYZ0002.PLSE.INPUT01.LFEP_APOL_D_M_20160201171358.TXT,TRUE
289771260123532main-566532092,null,chmod,600,null,/export/home/pub/etransactiondev/uploads/etransactionenvironment/ABC/rrd/in/WCWT.SMR.XYZ0002.PLSE.INPUT01.LFEP_APOL_D_M_20160201171358.txt,TRUE
289771260123532main-566532092,null,chown,9999092,null,/export/home/pub/etransactiondev/uploads/etransactionenvironment/ABC/rrd/in/WCWT.SMR.XYZ0002.PLSE.INPUT01.LFEP_APOL_D_M_20160201171358.TXT,TRUE
289771260123532main-566532092,null,chgrp,9999092,null,/export/home/pub/etransactiondev/uploads/etransactionenvironment/ABC/rrd/in/WCWT.SMR.XYZ0002.PLSE.INPUT01.LFEP_APOL_D_M_20160201171358.txt,TRUE
289771260123532main-566532092,null,null,null,null,null,TRUE
289771260123532main-566532092,null,null,null,null,null,TRUE
289771285645066main1767864708,null,null,null,null,null,TRUE
289771285645066main1767864708,Mon Feb 01 00:14:25 EST 2016,started to upload file,null,etransactiondev,/export/home/pub/etransactiondev/uploads/etransactionenvironment/ABC/rrd/in/WCWT.SMR.XYZ0002.PLSE.INPUT01.LFEP_AMIX_D_M_20160201171424.TXT,TRUE
289771285645066main1767864708,null,was not created,null,null,/export/home/pub/etransactiondev/uploads/etransactionenvironment/ABC/rrd/in/WCWT.SMR.XYZ0002.PLSE.INPUT01.LFEP_AMIX_D_M_20160201171424.txt,TRUE
289771285645066main1767864708,Mon Feb 01 00:14:25 EST 2016,uploaded file,null,etransactiondev,/export/home/pub/etransactiondev/uploads/etransactionenvironment/ABC/rrd/in/WCWT.SMR.XYZ0002.PLSE.INPUT01.LFEP_AMIX_D_M_20160201171424.TXT,TRUE
289771285645066main1767864708,null,chmod,600,null,/export/home/pub/etransactiondev/uploads/etransactionenvironment/ABC/rrd/in/WCWT.SMR.XYZ0002.PLSE.INPUT01.LFEP_AMIX_D_M_20160201171424.txt,TRUE
289771285645066main1767864708,null,chown,9999092,null,/export/home/pub/etransactiondev/uploads/etransactionenvironment/ABC/rrd/in/WCWT.SMR.XYZ0002.PLSE.INPUT01.LFEP_AMIX_D_M_20160201171424.TXT,TRUE
289771285645066main1767864708,null,chgrp,9999092,null,/export/home/pub/etransactiondev/uploads/etransactionenvironment/ABC/rrd/in/WCWT.SMR.XYZ0002.PLSE.INPUT01.LFEP_AMIX_D_M_20160201171424.TXT,TRUE
289771285645066main1767864708,null,null,null,null,null,TRUE
289771285645066main1767864708,null,null,null,null,null,TRUE
289771288181055main-1062391306,null,null,null,null,null,TRUE
289771288181055main-1062391306,Mon Feb 01 00:20:23 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201122022.zip,TRUE
289771288181055main-1062391306,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201122022.zip,TRUE
289771288181055main-1062391306,Mon Feb 01 00:20:23 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201122022.zip,TRUE
289771288181055main-1062391306,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201122022.zip,TRUE
289771288181055main-1062391306,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201122022.zip,TRUE
289771288181055main-1062391306,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201122022.zip,TRUE
289771288181055main-1062391306,null,null,null,null,null,TRUE
289771288181055main-1062391306,null,null,null,null,null,TRUE
289771290238498main-555549496,null,null,null,null,null,TRUE
289771290238498main-555549496,Mon Feb 01 00:20:26 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201122025.zip,TRUE
289771290238498main-555549496,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201122025.zip,TRUE
289771290238498main-555549496,Mon Feb 01 00:20:26 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201122025.zip,TRUE
289771290238498main-555549496,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201122025.zip,TRUE
289771290238498main-555549496,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201122025.zip,TRUE
289771290238498main-555549496,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201122025.zip,TRUE
289771290238498main-555549496,null,null,null,null,null,TRUE
289771290238498main-555549496,null,null,null,null,null,TRUE
289771292383610main1772606835,null,null,null,null,null,TRUE
289771292383610main1772606835,Mon Feb 01 00:20:28 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201122027.zip,TRUE
289771292383610main1772606835,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201122027.zip,TRUE
289771292383610main1772606835,Mon Feb 01 00:20:29 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201122027.zip,TRUE
289771292383610main1772606835,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201122027.zip,TRUE
289771292383610main1772606835,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201122027.zip,TRUE
289771292383610main1772606835,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201122027.zip,TRUE
289771292383610main1772606835,null,null,null,null,null,TRUE
289771292383610main1772606835,null,null,null,null,null,TRUE
289771294269564main1288121763,null,null,null,null,null,TRUE
289771294269564main1288121763,Mon Feb 01 00:20:30 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201122029.zip,TRUE
289771294269564main1288121763,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201122029.zip,TRUE
289771294269564main1288121763,Mon Feb 01 00:20:31 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201122029.zip,TRUE
289771294269564main1288121763,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201122029.zip,TRUE
289771294269564main1288121763,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201122029.zip,TRUE
289771294269564main1288121763,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201122029.zip,TRUE
289771294269564main1288121763,null,null,null,null,null,TRUE
289771294269564main1288121763,null,null,null,null,null,TRUE
289771296047750main-598108830,null,null,null,null,null,TRUE
289771296047750main-598108830,Mon Feb 01 00:20:34 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201122033.zip,TRUE
289771296047750main-598108830,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201122033.zip,TRUE
289771296047750main-598108830,Mon Feb 01 00:20:34 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201122033.zip,TRUE
289771296047750main-598108830,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201122033.zip,TRUE
289771296047750main-598108830,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201122033.zip,TRUE
289771296047750main-598108830,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201122033.zip,TRUE
289771296047750main-598108830,null,null,null,null,null,TRUE
289771296047750main-598108830,null,null,null,null,null,TRUE
289771297753234main-1127676538,null,null,null,null,null,TRUE
289771297753234main-1127676538,Mon Feb 01 00:22:04 EST 2016,started to upload file,null,pfinity_bie_uat,/export/home/pub/pfinity_bie_uat/out/pfinity_nbfe_uat/nsccapp_02_pfs.txt,TRUE
289771297753234main-1127676538,null,was not created,null,null,/export/home/pub/pfinity_bie_uat/out/pfinity_nbfe_uat/nsccapp_02_pfs.txt,TRUE
289771297753234main-1127676538,Mon Feb 01 00:22:05 EST 2016,uploaded file,null,pfinity_bie_uat,/export/home/pub/pfinity_bie_uat/out/pfinity_nbfe_uat/nsccapp_02_pfs.txt,TRUE
289771297753234main-1127676538,null,chmod,600,null,/export/home/pub/pfinity_bie_uat/out/pfinity_nbfe_uat/nsccapp_02_pfs.txt,TRUE
289771297753234main-1127676538,null,chown,999900968,null,/export/home/pub/pfinity_bie_uat/out/pfinity_nbfe_uat/nsccapp_02_pfs.txt,TRUE
289771297753234main-1127676538,null,chgrp,999900968,null,/export/home/pub/pfinity_bie_uat/out/pfinity_nbfe_uat/nsccapp_02_pfs.txt,TRUE
289771297753234main-1127676538,null,null,null,null,null,TRUE
289771297753234main-1127676538,null,null,null,null,null,TRUE
289771299956507main551655476,null,null,null,null,null,TRUE
289771299956507main551655476,Mon Feb 01 00:27:26 EST 2016,started to upload file,null,pcXYZ,/export/home/pub/pcXYZ/out/pcdst/AppTicket103_20160201122785318200010.zip,TRUE
289771299956507main551655476,null,was not created,null,null,/export/home/pub/pcXYZ/out/pcdst/AppTicket103_20160201122785318200010.zip,TRUE
289771299956507main551655476,Mon Feb 01 00:27:27 EST 2016,uploaded file,null,pcXYZ,/export/home/pub/pcXYZ/out/pcdst/AppTicket103_20160201122785318200010.zip,TRUE
289771299956507main551655476,null,chmod,600,null,/export/home/pub/pcXYZ/out/pcdst/AppTicket103_20160201122785318200010.zip,TRUE
289771299956507main551655476,null,chown,99990353,null,/export/home/pub/pcXYZ/out/pcdst/AppTicket103_20160201122785318200010.zip,TRUE
289771299956507main551655476,null,chgrp,99990353,null,/export/home/pub/pcXYZ/out/pcdst/AppTicket103_20160201122785318200010.zip,TRUE
289771299956507main551655476,null,null,null,null,null,TRUE
289771299956507main551655476,null,null,null,null,null,TRUE
289771301878384main827177766,null,null,null,null,null,TRUE
289771301878384main827177766,Mon Feb 01 00:28:23 EST 2016,started to upload file,null,pfinity_bie_uat,/export/home/pub/pfinity_bie_uat/out/pfinity_biert_uat/103ApplicationXML_5100_201602011224.xml,TRUE
289771301878384main827177766,null,was not created,null,null,/export/home/pub/pfinity_bie_uat/out/pfinity_biert_uat/103ApplicationXML_5100_201602011224.xml,TRUE
289771301878384main827177766,Mon Feb 01 00:28:23 EST 2016,uploaded file,null,pfinity_bie_uat,/export/home/pub/pfinity_bie_uat/out/pfinity_biert_uat/103ApplicationXML_5100_201602011224.xml,TRUE
289771301878384main827177766,null,chmod,600,null,/export/home/pub/pfinity_bie_uat/out/pfinity_biert_uat/103ApplicationXML_5100_201602011224.xml,TRUE
289771301878384main827177766,null,chown,999900968,null,/export/home/pub/pfinity_bie_uat/out/pfinity_biert_uat/103ApplicationXML_5100_201602011224.xml,TRUE
289771301878384main827177766,null,chgrp,999900968,null,/export/home/pub/pfinity_bie_uat/out/pfinity_biert_uat/103ApplicationXML_5100_201602011224.xml,TRUE
289771301878384main827177766,null,null,null,null,null,TRUE
289771301878384main827177766,null,null,null,null,null,TRUE
289771303452578main197340410,null,null,null,null,null,TRUE
289771303452578main197340410,Mon Feb 01 00:28:25 EST 2016,started to upload file,null,pfinity_bie_uat,/export/home/pub/pfinity_bie_uat/out/pfinity_nbfe_uat/nsccapp.txt,TRUE
289771303452578main197340410,null,was not created,null,null,/export/home/pub/pfinity_bie_uat/out/pfinity_nbfe_uat/nsccapp.txt,TRUE
289771304099191main411330398,null,null,null,null,null,FALSE
289771304099191main411330398,Mon Feb 01 00:28:25 EST 2016,started to upload file,null,pfinity_biert_uat,/export/home/pub/pfinity_biert_uat/out/SFTT.QANGPPEA.A,FALSE
289771304099191main411330398,null,was not created,null,null,/export/home/pub/pfinity_biert_uat/out/SFTT.QANGPPEA.A,FALSE
289771304099191main411330398,Mon Feb 01 00:28:26 EST 2016,uploaded file,null,pfinity_biert_uat,/export/home/pub/pfinity_biert_uat/out/SFTT.QANGPPEA.A,FALSE
289771304099191main411330398,Mon Feb 01 00:28:26 EST 2016,uploaded file,null,pfinity_bie_uat,/export/home/pub/pfinity_bie_uat/out/pfinity_nbfe_uat/nsccapp.txt,FALSE
289771304099191main411330398,null,chmod,600,null,/export/home/pub/pfinity_biert_uat/out/SFTT.QANGPPEA.A,FALSE
289771304099191main411330398,null,chmod,600,null,/export/home/pub/pfinity_bie_uat/out/pfinity_nbfe_uat/nsccapp.txt,FALSE
289771304099191main411330398,null,chown,999900968,null,/export/home/pub/pfinity_bie_uat/out/pfinity_nbfe_uat/nsccapp.txt,FALSE
289771304099191main411330398,null,chown,999900977,null,/export/home/pub/pfinity_biert_uat/out/SFTT.QANGPPEA.A,FALSE
289771304099191main411330398,null,chgrp,999900968,null,/export/home/pub/pfinity_bie_uat/out/pfinity_nbfe_uat/nsccapp.txt,FALSE
289771304099191main411330398,null,chgrp,999900977,null,/export/home/pub/pfinity_biert_uat/out/SFTT.QANGPPEA.A,FALSE
289771304099191main411330398,null,null,null,null,null,FALSE
289771304099191main411330398,null,null,null,null,null,FALSE
289771304099191main411330398,null,null,null,null,null,FALSE
289771304099191main411330398,null,null,null,null,null,FALSE
289771306382436main1497796298,null,null,null,null,null,FALSE
289771306382436main1497796298,Mon Feb 01 00:28:28 EST 2016,started to upload file,null,pfinity_bie_uat,/export/home/pub/pfinity_bie_uat/out/pfinity_rvd_uat/bieUG.bieGUPL2.CYC2.APPFILE.POLNUM,FALSE
289771306382436main1497796298,null,was not created,null,null,/export/home/pub/pfinity_bie_uat/out/pfinity_rvd_uat/bieUG.bieGUPL2.CYC2.APPFILE.POLNUM,FALSE
289771306382436main1497796298,Mon Feb 01 00:28:28 EST 2016,uploaded file,null,pfinity_bie_uat,/export/home/pub/pfinity_bie_uat/out/pfinity_rvd_uat/bieUG.bieGUPL2.CYC2.APPFILE.POLNUM,FALSE
289771306382436main1497796298,null,chmod,600,null,/export/home/pub/pfinity_bie_uat/out/pfinity_rvd_uat/bieUG.bieGUPL2.CYC2.APPFILE.POLNUM,FALSE
289771306382436main1497796298,null,chown,999900968,null,/export/home/pub/pfinity_bie_uat/out/pfinity_rvd_uat/bieUG.bieGUPL2.CYC2.APPFILE.POLNUM,FALSE
289771306382436main1497796298,null,chgrp,999900968,null,/export/home/pub/pfinity_bie_uat/out/pfinity_rvd_uat/bieUG.bieGUPL2.CYC2.APPFILE.POLNUM,FALSE
289771306382436main1497796298,null,null,null,null,null,FALSE
289771306382436main1497796298,null,null,null,null,null,FALSE
289771307865968main-1185697922,null,null,null,null,null,TRUE
289771307865968main-1185697922,Mon Feb 01 00:28:30 EST 2016,started to upload file,null,pfinity_bie_uat,/export/home/pub/pfinity_bie_uat/out/pfinity_exp_uat/GMI_103ApplicationXML_5100_201602011224.xml,TRUE
289771307865968main-1185697922,null,was not created,null,null,/export/home/pub/pfinity_bie_uat/out/pfinity_exp_uat/GMI_103ApplicationXML_5100_201602011224.xml,TRUE
289771307865968main-1185697922,Mon Feb 01 00:28:31 EST 2016,uploaded file,null,pfinity_bie_uat,/export/home/pub/pfinity_bie_uat/out/pfinity_exp_uat/GMI_103ApplicationXML_5100_201602011224.xml,TRUE
289771307865968main-1185697922,null,chmod,600,null,/export/home/pub/pfinity_bie_uat/out/pfinity_exp_uat/GMI_103ApplicationXML_5100_201602011224.xml,TRUE
289771307865968main-1185697922,null,chown,999900968,null,/export/home/pub/pfinity_bie_uat/out/pfinity_exp_uat/GMI_103ApplicationXML_5100_201602011224.xml,TRUE
289771307865968main-1185697922,null,chgrp,999900968,null,/export/home/pub/pfinity_bie_uat/out/pfinity_exp_uat/GMI_103ApplicationXML_5100_201602011224.xml,TRUE
289771307865968main-1185697922,null,null,null,null,null,TRUE
289771307865968main-1185697922,null,null,null,null,null,TRUE
289771309298181main2066484867,null,null,null,null,null,TRUE
289771309298181main2066484867,Mon Feb 01 00:28:33 EST 2016,started to upload file,null,pfinity_bie_uat,/export/home/pub/pfinity_bie_uat/out/pfinity_exp_uat/GMI_508FinancialXML_5100_201602011224.xml,TRUE
289771309298181main2066484867,null,was not created,null,null,/export/home/pub/pfinity_bie_uat/out/pfinity_exp_uat/GMI_508FinancialXML_5100_201602011224.xml,TRUE
289771309298181main2066484867,Mon Feb 01 00:28:33 EST 2016,uploaded file,null,pfinity_bie_uat,/export/home/pub/pfinity_bie_uat/out/pfinity_exp_uat/GMI_508FinancialXML_5100_201602011224.xml,TRUE
289771309298181main2066484867,null,chmod,600,null,/export/home/pub/pfinity_bie_uat/out/pfinity_exp_uat/GMI_508FinancialXML_5100_201602011224.xml,TRUE
289771309298181main2066484867,null,chown,999900968,null,/export/home/pub/pfinity_bie_uat/out/pfinity_exp_uat/GMI_508FinancialXML_5100_201602011224.xml,TRUE
289771309298181main2066484867,null,chgrp,999900968,null,/export/home/pub/pfinity_bie_uat/out/pfinity_exp_uat/GMI_508FinancialXML_5100_201602011224.xml,TRUE
289771309298181main2066484867,null,null,null,null,null,TRUE
289771309298181main2066484867,null,null,null,null,null,TRUE
289771311066102main-844806768,null,null,null,null,null,FALSE
289771311066102main-844806768,Mon Feb 01 00:28:34 EST 2016,started to upload file,null,pfinity_wma_qa5,/export/home/pub/pfinity_wma_qa5/out/pfinity_bie_qa5/GMIMG.QM3.ROR.EXTRACT.WMA,FALSE
289771311066102main-844806768,null,was not created,null,null,/export/home/pub/pfinity_wma_qa5/out/pfinity_bie_qa5/GMIMG.QM3.ROR.EXTRACT.WMA,FALSE
289771311066102main-844806768,Mon Feb 01 00:28:35 EST 2016,uploaded file,null,pfinity_wma_qa5,/export/home/pub/pfinity_wma_qa5/out/pfinity_bie_qa5/GMIMG.QM3.ROR.EXTRACT.WMA,FALSE
289771311066102main-844806768,null,chmod,600,null,/export/home/pub/pfinity_wma_qa5/out/pfinity_bie_qa5/GMIMG.QM3.ROR.EXTRACT.WMA,FALSE
289771311066102main-844806768,null,chown,999901088,null,/export/home/pub/pfinity_wma_qa5/out/pfinity_bie_qa5/GMIMG.QM3.ROR.EXTRACT.WMA,FALSE
289771311066102main-844806768,null,chgrp,999901088,null,/export/home/pub/pfinity_wma_qa5/out/pfinity_bie_qa5/GMIMG.QM3.ROR.EXTRACT.WMA,FALSE
289771311066102main-844806768,null,null,null,null,null,FALSE
289771311066102main-844806768,null,null,null,null,null,FALSE
289771312997388main554581396,null,null,null,null,null,TRUE
289771312997388main554581396,Mon Feb 01 00:28:40 EST 2016,started to upload file,null,pcXYZ,/export/home/pub/pcXYZ/out/pcdst/PaymentTicket508_20160201122808031700025.zip,TRUE
289771312997388main554581396,null,was not created,null,null,/export/home/pub/pcXYZ/out/pcdst/PaymentTicket508_20160201122808031700025.zip,TRUE
289771313844998main319336923,null,null,null,null,null,TRUE
289771313844998main319336923,Mon Feb 01 00:28:40 EST 2016,started to upload file,null,awdnb2,/export/home/pub/awdnb2/out/win_awdnb2_int/PaymentTicket_20160201122808031700025.pdf,TRUE
289771313844998main319336923,null,was not created,null,null,/export/home/pub/awdnb2/out/win_awdnb2_int/PaymentTicket_20160201122808031700025.pdf,TRUE
289771313844998main319336923,Mon Feb 01 00:28:41 EST 2016,uploaded file,null,awdnb2,/export/home/pub/awdnb2/out/win_awdnb2_int/PaymentTicket_20160201122808031700025.pdf,TRUE
289771313844998main319336923,null,chmod,600,null,/export/home/pub/awdnb2/out/win_awdnb2_int/PaymentTicket_20160201122808031700025.pdf,TRUE
289771313844998main319336923,Mon Feb 01 00:28:41 EST 2016,uploaded file,null,pcXYZ,/export/home/pub/pcXYZ/out/pcdst/PaymentTicket508_20160201122808031700025.zip,TRUE
289771313844998main319336923,null,chmod,600,null,/export/home/pub/pcXYZ/out/pcdst/PaymentTicket508_20160201122808031700025.zip,TRUE
289771313844998main319336923,null,chown,999901156,null,/export/home/pub/awdnb2/out/win_awdnb2_int/PaymentTicket_20160201122808031700025.pdf,TRUE
289771313844998main319336923,null,chown,99990353,null,/export/home/pub/pcXYZ/out/pcdst/PaymentTicket508_20160201122808031700025.zip,TRUE
289771313844998main319336923,null,chgrp,99990353,null,/export/home/pub/pcXYZ/out/pcdst/PaymentTicket508_20160201122808031700025.zip,TRUE
289771313844998main319336923,null,chgrp,999901156,null,/export/home/pub/awdnb2/out/win_awdnb2_int/PaymentTicket_20160201122808031700025.pdf,TRUE
289771313844998main319336923,null,null,null,null,null,TRUE
289771313844998main319336923,null,null,null,null,null,TRUE
289771313844998main319336923,null,null,null,null,null,TRUE
289771313844998main319336923,null,null,null,null,null,TRUE
289771317687041main-823948580,null,null,null,null,null,TRUE
289771317687041main-823948580,Mon Feb 01 00:33:49 EST 2016,started to upload file,null,pcdst,/export/home/pub/pcdst/in/Nava_6407XYZ16020114921.zip,TRUE
289771317687041main-823948580,null,was not created,null,null,/export/home/pub/pcdst/in/Nava_6407XYZ16020114921.zip,TRUE
289771317687041main-823948580,Mon Feb 01 00:33:49 EST 2016,uploaded file,null,pcdst,/export/home/pub/pcdst/in/Nava_6407XYZ16020114921.zip,TRUE
289771317687041main-823948580,null,chmod,600,null,/export/home/pub/pcdst/in/Nava_6407XYZ16020114921.zip,TRUE
289771317687041main-823948580,null,chown,99990354,null,/export/home/pub/pcdst/in/Nava_6407XYZ16020114921.zip,TRUE
289771317687041main-823948580,null,chgrp,99990354,null,/export/home/pub/pcdst/in/Nava_6407XYZ16020114921.zip,TRUE
289771317687041main-823948580,null,null,null,null,null,TRUE
289771317687041main-823948580,null,null,null,null,null,TRUE
289771319250117main-533799313,null,null,null,null,null,TRUE
289771319250117main-533799313,Mon Feb 01 00:34:45 EST 2016,started to upload file,null,pcdst,/export/home/pub/pcdst/in/Nava_6407XYZ16020114922.zip,TRUE
289771319250117main-533799313,null,was not created,null,null,/export/home/pub/pcdst/in/Nava_6407XYZ16020114922.zip,TRUE
289771319250117main-533799313,Mon Feb 01 00:34:46 EST 2016,uploaded file,null,pcdst,/export/home/pub/pcdst/in/Nava_6407XYZ16020114922.zip,TRUE
289771319250117main-533799313,null,chmod,600,null,/export/home/pub/pcdst/in/Nava_6407XYZ16020114922.zip,TRUE
289771319250117main-533799313,null,chown,99990354,null,/export/home/pub/pcdst/in/Nava_6407XYZ16020114922.zip,TRUE
289771319250117main-533799313,null,chgrp,99990354,null,/export/home/pub/pcdst/in/Nava_6407XYZ16020114922.zip,TRUE
289771319250117main-533799313,null,null,null,null,null,TRUE
289771319250117main-533799313,null,null,null,null,null,TRUE
289771320452680main-249821114,null,null,null,null,null,TRUE
289771320452680main-249821114,Mon Feb 01 00:43:30 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201124329.zip,TRUE
289771320452680main-249821114,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201124329.zip,TRUE
289771320452680main-249821114,Mon Feb 01 00:43:30 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201124329.zip,TRUE
289771320452680main-249821114,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201124329.zip,TRUE
289771320452680main-249821114,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201124329.zip,TRUE
289771320452680main-249821114,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201124329.zip,TRUE
289771320452680main-249821114,null,null,null,null,null,TRUE
289771320452680main-249821114,null,null,null,null,null,TRUE
289771322005064main-1253746863,null,null,null,null,null,TRUE
289771322005064main-1253746863,Mon Feb 01 00:43:32 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201124331.zip,TRUE
289771322005064main-1253746863,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201124331.zip,TRUE
289771322005064main-1253746863,Mon Feb 01 00:43:33 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201124331.zip,TRUE
289771322005064main-1253746863,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201124331.zip,TRUE
289771322005064main-1253746863,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201124331.zip,TRUE
289771322005064main-1253746863,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201124331.zip,TRUE
289771322005064main-1253746863,null,null,null,null,null,TRUE
289771322005064main-1253746863,null,null,null,null,null,TRUE
289771323397078main1804717209,null,null,null,null,null,TRUE
289771323397078main1804717209,Mon Feb 01 00:43:35 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201124334.zip,TRUE
289771323397078main1804717209,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201124334.zip,TRUE
289771323397078main1804717209,Mon Feb 01 00:43:36 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201124334.zip,TRUE
289771323397078main1804717209,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201124334.zip,TRUE
289771323397078main1804717209,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201124334.zip,TRUE
289771323397078main1804717209,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201124334.zip,TRUE
289771323397078main1804717209,null,null,null,null,null,TRUE
289771323397078main1804717209,null,null,null,null,null,TRUE
289771324673197main458767911,null,null,null,null,null,TRUE
289771324673197main458767911,Mon Feb 01 00:43:37 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201124337.zip,TRUE
289771324673197main458767911,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201124337.zip,TRUE
289771324673197main458767911,Mon Feb 01 00:43:38 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201124337.zip,TRUE
289771324673197main458767911,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201124337.zip,TRUE
289771324673197main458767911,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201124337.zip,TRUE
289771324673197main458767911,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201124337.zip,TRUE
289771324673197main458767911,null,null,null,null,null,TRUE
289771324673197main458767911,null,null,null,null,null,TRUE
289771325877471main-565998456,null,null,null,null,null,TRUE
289771325877471main-565998456,Mon Feb 01 00:43:41 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201124340.zip,TRUE
289771325877471main-565998456,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201124340.zip,TRUE
